seed_param,r_mean,r_logSigma,ID,Pro,Lid
5,1,0,58,70,75
5,1,0,59,70,80
5,1,0,60,60,65
5,1,0,61,35,55
5,1,0,62,110,80
5,1,0,63,60,50
5,1,0,64,65,55
5,1,0,65,75,80
5,1,0,66,80,70
5,1,0,67,65,65
5,1,0,68,40,70
5,1,0,69,60,80
5,1,0,70,55,100
5,1,0,71,65,75
5,1,0,72,30,55
5,1,0,73,80,80
5,1,0,74,50,70
5,1,0,75,80,80
5,1,0,76,40,65
5,1,0,77,55,75
5,1,0,78,60,65
5,1,0,79,65,75
5,1,0,80,50,75
5,1,0,81,60,65
5,1,0,82,40,65
5,1,0,83,55,85
5,1,0,84,65,90
5,1,0,85,60,70
5,1,0,86,75,75
5,1,0,87,75,75
5,1,0,88,55,60
5,1,0,89,45,50
5,1,0,90,50,60
5,1,0,91,50,60
5,1,0,92,55,55
5,1,0,93,65,75
5,1,0,94,60,75
5,1,0,95,60,70
5,1,0,96,55,80
5,1,0,97,65,65
5,1,0,98,55,75
5,1,0,99,50,70
5,1,0,100,60,65
5,1,0,101,70,70
5,1,0,102,80,60
5,1,0,103,50,60
5,1,0,104,50,90
5,1,0,105,55,60
5,1,0,106,40,75
5,1,0,107,50,55
5,1,0,108,45,55
5,1,0,109,45,80
5,1,0,110,45,50
5,1,0,111,50,70
5,1,0,112,55,70
5,1,0,113,70,115
5,1,0,114,85,90
5,1,0,115,80,110
5,1,0,116,50,60
5,1,0,117,80,90
5,1,0,118,55,60
5,1,0,119,55,70
5,1,0,120,50,60
5,1,0,121,50,80
5,1,0,122,50,60
5,1,0,123,80,90
5,1,0,124,55,85
5,1,0,125,50,80
5,1,0,126,60,65
5,1,0,127,60,65
5,1,0,128,85,85
5,1,0,129,70,75
5,1,0,130,55,75
5,1,0,131,70,65
5,1,0,132,45,60
5,1,0,133,40,65
5,1,0,134,45,65
5,1,0,135,95,80
5,1,0,136,70,75
5,1,0,137,60,75
5,1,0,138,60,70
5,1,0,139,60,85
5,1,0,140,75,55
5,1,0,141,60,80
5,1,0,142,65,75
5,1,0,143,70,115
5,1,0,144,35,60
5,1,0,145,85,60
5,1,0,146,60,75
5,1,0,147,40,60
5,1,0,148,55,70
5,1,0,149,65,65
5,1,0,150,80,95
5,1,0,151,50,60
5,1,0,152,40,50
5,1,0,153,70,95
5,1,0,154,50,70
5,1,0,155,55,70
5,1,0,156,65,75
5,1,0,157,50,60
5,1,0,158,40,40
5,1,0,159,55,65
5,1,0,160,75,60
5,1,0,161,50,65
5,1,0,162,50,60
5,1,0,163,65,75
5,1,0,164,50,70
5,1,0,165,75,70
5,1,0,166,70,70
5,1,0,167,70,80
5,1,0,168,80,70
5,1,0,169,60,80
5,1,0,170,40,60
5,1,0,171,95,90
5,1,0,172,60,70
5,1,0,173,70,80
5,1,0,174,60,80
5,1,0,175,40,55
5,1,0,176,60,75
5,1,0,177,65,75
5,1,0,178,65,80
5,1,0,179,75,75
5,1,0,180,45,70
5,1,0,181,70,50
5,1,0,182,50,55
5,1,0,183,70,80
5,1,0,184,60,60
5,1,0,185,45,65
5,1,0,186,40,70
5,1,0,187,80,80
5,1,0,188,50,75
5,1,0,189,60,55
5,1,0,190,60,70
5,1,0,191,45,35
5,1,0,192,45,55
5,1,0,193,25,60
5,1,0,194,65,70
5,1,0,195,60,75
5,1,0,196,70,75
5,1,0,197,65,70
5,1,0,198,60,70
5,1,0,199,60,90
5,1,0,200,60,85
5,1,0.2,1,50,70
5,1,0.2,2,65,65
5,1,0.2,3,40,50
5,1,0.2,4,60,110
5,1,0.2,5,60,60
5,1,0.2,6,55,55
5,1,0.2,7,65,80
5,1,0.2,8,75,110
5,1,0.2,9,70,75
5,1,0.2,10,55,60
5,1,0.2,11,40,75
5,1,0.2,12,50,60
5,1,0.2,13,55,65
5,1,0.2,14,45,50
5,1,0.2,15,80,90
5,1,0.2,16,35,50
5,1,0.2,17,25,45
5,1,0.2,18,55,55
5,1,0.2,19,90,90
5,1,0.2,20,85,80
5,1,0.2,21,45,50
5,1,0.2,22,40,60
5,1,0.2,23,60,70
5,1,0.2,24,70,70
5,1,0.2,25,85,75
5,1,0.2,26,50,45
5,1,0.2,27,45,60
5,1,0.2,28,75,80
5,1,0.2,29,40,75
5,1,0.2,30,50,75
5,1,0.2,31,55,55
5,1,0.2,32,55,50
5,1,0.2,33,80,80
5,1,0.2,34,95,75
5,1,0.2,35,75,75
5,1,0.2,36,70,65
5,1,0.2,37,45,60
5,1,0.2,38,45,60
5,1,0.2,39,55,70
5,1,0.2,40,60,70
5,1,0.2,41,65,70
5,1,0.2,42,45,65
5,1,0.2,43,40,70
5,1,0.2,44,40,55
5,1,0.2,45,60,65
5,1,0.2,46,60,80
5,1,0.2,47,45,60
5,1,0.2,48,60,65
5,1,0.2,49,55,80
5,1,0.2,50,55,60
5,1,0.2,51,60,80
5,1,0.2,52,50,60
5,1,0.2,53,45,55
5,1,0.2,54,95,85
5,1,0.2,55,50,85
5,1,0.2,56,65,60
5,1,0.2,57,40,40
5,1,0.2,58,55,65
5,1,0.2,59,70,75
5,1,0.2,60,60,80
5,1,0.2,61,45,55
5,1,0.2,62,115,75
5,1,0.2,63,50,50
5,1,0.2,64,50,55
5,1,0.2,65,75,90
5,1,0.2,66,75,85
5,1,0.2,67,70,75
5,1,0.2,68,40,65
5,1,0.2,69,65,80
5,1,0.2,70,55,75
5,1,0.2,71,60,90
5,1,0.2,72,25,70
5,1,0.2,73,70,80
5,1,0.2,74,50,60
5,1,0.2,75,75,95
5,1,0.2,76,40,60
5,1,0.2,77,55,80
5,1,0.2,78,50,55
5,1,0.2,79,55,70
5,1,0.2,80,55,70
5,1,0.2,81,65,70
5,1,0.2,82,40,60
5,1,0.2,83,65,70
5,1,0.2,84,60,85
5,1,0.2,85,55,70
5,1,0.2,86,75,80
5,1,0.2,87,80,75
5,1,0.2,88,45,55
5,1,0.2,89,35,65
5,1,0.2,90,50,60
5,1,0.2,91,55,60
5,1,0.2,92,65,60
5,1,0.2,93,70,70
5,1,0.2,94,80,80
5,1,0.2,95,65,70
5,1,0.2,96,45,85
5,1,0.2,97,60,65
5,1,0.2,98,55,85
5,1,0.2,99,55,55
5,1,0.2,100,50,60
5,1,0.2,101,75,90
5,1,0.2,102,75,65
5,1,0.2,103,45,50
5,1,0.2,104,50,60
5,1,0.2,105,50,50
5,1,0.2,106,40,70
5,1,0.2,107,50,60
5,1,0.2,108,45,60
5,1,0.2,109,45,70
5,1,0.2,110,45,50
5,1,0.2,111,65,60
5,1,0.2,112,55,75
5,1,0.2,113,65,105
5,1,0.2,114,75,90
5,1,0.2,115,80,75
5,1,0.2,116,45,60
5,1,0.2,117,65,95
5,1,0.2,118,80,70
5,1,0.2,119,55,55
5,1,0.2,120,60,60
5,1,0.2,121,50,85
5,1,0.2,122,55,75
5,1,0.2,123,75,85
5,1,0.2,124,65,70
5,1,0.2,125,55,90
5,1,0.2,126,65,65
5,1,0.2,127,55,75
5,1,0.2,128,75,90
5,1,0.2,129,70,95
5,1,0.2,130,70,80
5,1,0.2,131,60,70
5,1,0.2,132,45,65
5,1,0.2,133,60,75
5,1,0.2,134,60,65
5,1,0.2,135,95,90
5,1,0.2,136,75,70
5,1,0.2,137,55,70
5,1,0.2,138,55,65
5,1,0.2,139,60,75
5,1,0.2,140,60,65
5,1,0.2,141,55,70
5,1,0.2,142,60,70
5,1,0.2,143,70,125
5,1,0.2,144,35,60
5,1,0.2,145,75,75
5,1,0.2,146,65,70
5,1,0.2,147,45,55
5,1,0.2,148,60,65
5,1,0.2,149,60,75
5,1,0.2,150,70,95
5,1,0.2,151,60,65
5,1,0.2,152,45,45
5,1,0.2,153,80,85
5,1,0.2,154,50,65
5,1,0.2,155,60,65
5,1,0.2,156,60,80
5,1,0.2,157,55,65
5,1,0.2,158,40,45
5,1,0.2,159,60,70
5,1,0.2,160,65,65
5,1,0.2,161,40,55
5,1,0.2,162,45,60
5,1,0.2,163,65,75
5,1,0.2,164,50,70
5,1,0.2,165,80,70
5,1,0.2,166,75,70
5,1,0.2,167,60,85
5,1,0.2,168,80,65
5,1,0.2,169,70,95
5,1,0.2,170,45,70
5,1,0.2,171,95,90
5,1,0.2,172,55,75
5,1,0.2,173,85,90
5,1,0.2,174,65,85
5,1,0.2,175,40,60
5,1,0.2,176,65,60
5,1,0.2,177,60,70
5,1,0.2,178,60,75
5,1,0.2,179,70,70
5,1,0.2,180,60,55
5,1,0.2,181,55,50
5,1,0.2,182,45,60
5,1,0.2,183,65,70
5,1,0.2,184,75,60
5,1,0.2,185,45,60
5,1,0.2,186,45,65
5,1,0.2,187,75,85
5,1,0.2,188,50,70
5,1,0.2,189,60,60
5,1,0.2,190,70,80
5,1,0.2,191,20,35
5,1,0.2,192,50,65
5,1,0.2,193,45,60
5,1,0.2,194,60,65
5,1,0.2,195,60,80
5,1,0.2,196,80,75
5,1,0.2,197,60,70
5,1,0.2,198,60,65
5,1,0.2,199,60,90
5,1,0.2,200,55,85
5,1,0.4,1,50,70
5,1,0.4,2,65,65
5,1,0.4,3,40,45
5,1,0.4,4,70,80
5,1,0.4,5,70,60
5,1,0.4,6,40,70
5,1,0.4,7,65,75
5,1,0.4,8,75,105
5,1,0.4,9,60,70
5,1,0.4,10,60,60
5,1,0.4,11,40,75
5,1,0.4,12,40,50
5,1,0.4,13,60,60
5,1,0.4,14,40,45
5,1,0.4,15,80,90
5,1,0.4,16,35,50
5,1,0.4,17,25,45
5,1,0.4,18,35,45
5,1,0.4,19,75,90
5,1,0.4,20,70,80
5,1,0.4,21,40,55
5,1,0.4,22,55,65
5,1,0.4,23,60,55
5,1,0.4,24,70,65
5,1,0.4,25,75,85
5,1,0.4,26,45,55
5,1,0.4,27,50,60
5,1,0.4,28,60,75
5,1,0.4,29,45,65
5,1,0.4,30,55,65
5,1,0.4,31,50,65
5,1,0.4,32,55,55
5,1,0.4,33,70,85
5,1,0.4,34,95,75
5,1,0.4,35,80,75
5,1,0.4,36,75,60
5,1,0.4,37,45,60
5,1,0.4,38,55,75
5,1,0.4,39,45,55
5,1,0.4,40,60,65
5,1,0.4,41,65,75
5,1,0.4,42,50,75
5,1,0.4,43,45,50
5,1,0.4,44,45,60
5,1,0.4,45,65,75
5,1,0.4,46,55,75
5,1,0.4,47,45,50
5,1,0.4,48,70,70
5,1,0.4,49,50,60
5,1,0.4,50,50,60
5,1,0.4,51,70,70
5,1,0.4,52,55,55
5,1,0.4,53,45,70
5,1,0.4,54,100,90
5,1,0.4,55,45,65
5,1,0.4,56,55,60
5,1,0.4,57,35,50
5,1,0.4,58,70,75
5,1,0.4,59,65,60
5,1,0.4,60,55,90
5,1,0.4,61,40,65
5,1,0.4,62,125,80
5,1,0.4,63,65,55
5,1,0.4,64,35,60
5,1,0.4,65,80,75
5,1,0.4,66,85,80
5,1,0.4,67,60,70
5,1,0.4,68,45,65
5,1,0.4,69,60,80
5,1,0.4,70,55,80
5,1,0.4,71,65,65
5,1,0.4,72,35,55
5,1,0.4,73,80,70
5,1,0.4,74,50,60
5,1,0.4,75,80,90
5,1,0.4,76,40,65
5,1,0.4,77,55,100
5,1,0.4,78,50,60
5,1,0.4,79,65,75
5,1,0.4,80,55,70
5,1,0.4,81,65,60
5,1,0.4,82,40,55
5,1,0.4,83,70,65
5,1,0.4,84,75,75
5,1,0.4,85,55,70
5,1,0.4,86,85,85
5,1,0.4,87,80,75
5,1,0.4,88,50,55
5,1,0.4,89,40,50
5,1,0.4,90,50,65
5,1,0.4,91,40,55
5,1,0.4,92,65,60
5,1,0.4,93,60,70
5,1,0.4,94,70,70
5,1,0.4,95,50,70
5,1,0.4,96,60,85
5,1,0.4,97,70,70
5,1,0.4,98,50,75
5,1,0.4,99,50,55
5,1,0.4,100,50,65
5,1,0.4,101,85,85
5,1,0.4,102,55,55
5,1,0.4,103,60,70
5,1,0.4,104,55,80
5,1,0.4,105,65,70
5,1,0.4,106,40,60
5,1,0.4,107,40,60
5,1,0.4,108,45,65
5,1,0.4,109,55,70
5,1,0.4,110,45,50
5,1,0.4,111,55,70
5,1,0.4,112,75,90
5,1,0.4,113,85,85
5,1,0.4,114,75,85
5,1,0.4,115,80,105
5,1,0.4,116,45,50
5,1,0.4,117,105,90
5,1,0.4,118,75,65
5,1,0.4,119,45,60
5,1,0.4,120,50,60
5,1,0.4,121,55,85
5,1,0.4,122,45,70
5,1,0.4,123,75,90
5,1,0.4,124,65,65
5,1,0.4,125,50,90
5,1,0.4,126,70,75
5,1,0.4,127,55,80
5,1,0.4,128,85,90
5,1,0.4,129,70,85
5,1,0.4,130,45,70
5,1,0.4,131,75,65
5,1,0.4,132,55,55
5,1,0.4,133,45,75
5,1,0.4,134,60,65
5,1,0.4,135,90,85
5,1,0.4,136,80,85
5,1,0.4,137,55,70
5,1,0.4,138,55,70
5,1,0.4,139,60,75
5,1,0.4,140,70,65
5,1,0.4,141,55,70
5,1,0.4,142,45,60
5,1,0.4,143,70,100
5,1,0.4,144,35,65
5,1,0.4,145,70,65
5,1,0.4,146,60,90
5,1,0.4,147,45,60
5,1,0.4,148,60,80
5,1,0.4,149,85,100
5,1,0.4,150,75,90
5,1,0.4,151,40,65
5,1,0.4,152,50,45
5,1,0.4,153,80,85
5,1,0.4,154,50,70
5,1,0.4,155,60,60
5,1,0.4,156,65,70
5,1,0.4,157,50,65
5,1,0.4,158,45,55
5,1,0.4,159,60,70
5,1,0.4,160,70,75
5,1,0.4,161,45,60
5,1,0.4,162,60,50
5,1,0.4,163,60,75
5,1,0.4,164,50,65
5,1,0.4,165,70,75
5,1,0.4,166,70,65
5,1,0.4,167,65,70
5,1,0.4,168,75,75
5,1,0.4,169,70,80
5,1,0.4,170,45,60
5,1,0.4,171,95,90
5,1,0.4,172,60,75
5,1,0.4,173,75,70
5,1,0.4,174,60,80
5,1,0.4,175,40,60
5,1,0.4,176,65,65
5,1,0.4,177,70,70
5,1,0.4,178,60,75
5,1,0.4,179,80,70
5,1,0.4,180,60,55
5,1,0.4,181,50,55
5,1,0.4,182,30,55
5,1,0.4,183,65,70
5,1,0.4,184,55,60
5,1,0.4,185,50,65
5,1,0.4,186,40,60
5,1,0.4,187,85,90
5,1,0.4,188,55,80
5,1,0.4,189,50,65
5,1,0.4,190,60,75
5,1,0.4,191,30,35
5,1,0.4,192,40,55
5,1,0.4,193,40,55
5,1,0.4,194,60,75
5,1,0.4,195,65,70
5,1,0.4,196,70,75
5,1,0.4,197,60,65
5,1,0.4,198,60,85
5,1,0.4,199,65,75
5,1,0.4,200,60,90
5,1,0.6000000000000001,1,55,75
5,1,0.6000000000000001,2,60,75
5,1,0.6000000000000001,3,35,55
5,1,0.6000000000000001,4,70,90
5,1,0.6000000000000001,5,55,55
5,1,0.6000000000000001,6,55,65
5,1,0.6000000000000001,7,65,75
5,1,0.6000000000000001,8,90,95
5,1,0.6000000000000001,9,60,65
5,1,0.6000000000000001,10,60,65
5,1,0.6000000000000001,11,45,75
5,1,0.6000000000000001,12,40,70
5,1,0.6000000000000001,13,65,70
5,1,0.6000000000000001,14,30,40
5,1,0.6000000000000001,15,65,85
5,1,0.6000000000000001,16,35,55
5,1,0.6000000000000001,17,30,50
5,1,0.6000000000000001,18,45,65
5,1,0.6000000000000001,19,90,110
5,1,0.6000000000000001,20,95,90
5,1,0.6000000000000001,21,40,45
5,1,0.6000000000000001,22,40,75
5,1,0.6000000000000001,23,60,70
5,1,0.6000000000000001,24,70,70
5,1,0.6000000000000001,25,95,80
5,1,0.6000000000000001,26,45,45
5,1,0.6000000000000001,27,50,60
5,1,0.6000000000000001,28,65,70
5,1,0.6000000000000001,29,45,60
5,1,0.6000000000000001,30,50,70
5,1,0.6000000000000001,31,55,60
5,1,0.6000000000000001,32,45,60
5,1,0.6000000000000001,33,85,65
5,1,0.6000000000000001,34,75,80
5,1,0.6000000000000001,35,75,80
5,1,0.6000000000000001,36,90,70
5,1,0.6000000000000001,37,45,60
5,1,0.6000000000000001,38,50,60
5,1,0.6000000000000001,39,45,65
5,1,0.6000000000000001,40,55,75
5,1,0.6000000000000001,41,70,70
5,1,0.6000000000000001,42,55,70
5,1,0.6000000000000001,43,45,55
5,1,0.6000000000000001,44,40,50
5,1,0.6000000000000001,45,65,70
5,1,0.6000000000000001,46,55,70
5,1,0.6000000000000001,47,50,65
5,1,0.6000000000000001,48,70,85
5,1,0.6000000000000001,49,65,75
5,1,0.6000000000000001,50,60,60
5,1,0.6000000000000001,51,65,80
5,1,0.6000000000000001,52,55,60
5,1,0.6000000000000001,53,40,55
5,1,0.6000000000000001,54,85,80
5,1,0.6000000000000001,55,45,65
5,1,0.6000000000000001,56,45,60
5,1,0.6000000000000001,57,60,40
5,1,0.6000000000000001,58,65,70
5,1,0.6000000000000001,59,75,75
5,1,0.6000000000000001,60,55,75
5,1,0.6000000000000001,61,40,55
5,1,0.6000000000000001,62,100,75
5,1,0.6000000000000001,63,65,50
5,1,0.6000000000000001,64,55,70
5,1,0.6000000000000001,65,80,80
5,1,0.6000000000000001,66,70,80
5,1,0.6000000000000001,67,60,70
5,1,0.6000000000000001,68,40,65
5,1,0.6000000000000001,69,75,85
5,1,0.6000000000000001,70,60,90
5,1,0.6000000000000001,71,65,70
5,1,0.6000000000000001,72,25,50
5,1,0.6000000000000001,73,70,65
5,1,0.6000000000000001,74,55,55
5,1,0.6000000000000001,75,80,85
5,1,0.6000000000000001,76,40,60
5,1,0.6000000000000001,77,70,115
5,1,0.6000000000000001,78,45,60
5,1,0.6000000000000001,79,65,75
5,1,0.6000000000000001,80,55,70
5,1,0.6000000000000001,81,55,70
5,1,0.6000000000000001,82,40,65
5,1,0.6000000000000001,83,60,90
5,1,0.6000000000000001,84,85,100
5,1,0.6000000000000001,85,55,65
5,1,0.6000000000000001,86,85,90
5,1,0.6000000000000001,87,80,75
5,1,0.6000000000000001,88,40,60
5,1,0.6000000000000001,89,35,55
5,1,0.6000000000000001,90,55,65
5,1,0.6000000000000001,91,45,65
5,1,0.6000000000000001,92,65,70
5,1,0.6000000000000001,93,75,75
5,1,0.6000000000000001,94,65,70
5,1,0.6000000000000001,95,75,65
5,1,0.6000000000000001,96,55,75
5,1,0.6000000000000001,97,60,70
5,1,0.6000000000000001,98,60,70
5,1,0.6000000000000001,99,55,60
5,1,0.6000000000000001,100,55,70
5,1,0.6000000000000001,101,70,75
5,1,0.6000000000000001,102,65,60
5,1,0.6000000000000001,103,55,60
5,1,0.6000000000000001,104,50,60
5,1,0.6000000000000001,105,60,65
5,1,0.6000000000000001,106,35,80
5,1,0.6000000000000001,107,45,55
5,1,0.6000000000000001,108,45,55
5,1,0.6000000000000001,109,50,80
5,1,0.6000000000000001,110,50,55
5,1,0.6000000000000001,111,50,65
5,1,0.6000000000000001,112,60,70
5,1,0.6000000000000001,113,100,90
5,1,0.6000000000000001,114,85,95
5,1,0.6000000000000001,115,80,100
5,1,0.6000000000000001,116,45,60
5,1,0.6000000000000001,117,75,90
5,1,0.6000000000000001,118,75,70
5,1,0.6000000000000001,119,60,70
5,1,0.6000000000000001,120,50,55
5,1,0.6000000000000001,121,65,75
5,1,0.6000000000000001,122,50,70
5,1,0.6000000000000001,123,70,80
5,1,0.6000000000000001,124,65,70
5,1,0.6000000000000001,125,55,70
5,1,0.6000000000000001,126,60,65
5,1,0.6000000000000001,127,60,65
5,1,0.6000000000000001,128,90,80
5,1,0.6000000000000001,129,70,80
5,1,0.6000000000000001,130,55,75
5,1,0.6000000000000001,131,65,70
5,1,0.6000000000000001,132,50,75
5,1,0.6000000000000001,133,45,75
5,1,0.6000000000000001,134,55,70
5,1,0.6000000000000001,135,90,85
5,1,0.6000000000000001,136,60,90
5,1,0.6000000000000001,137,65,75
5,1,0.6000000000000001,138,60,65
5,1,0.6000000000000001,139,65,70
5,1,0.6000000000000001,140,60,65
5,1,0.6000000000000001,141,55,75
5,1,0.6000000000000001,142,50,60
5,1,0.6000000000000001,143,75,120
5,1,0.6000000000000001,144,40,55
5,1,0.6000000000000001,145,70,65
5,1,0.6000000000000001,146,65,85
5,1,0.6000000000000001,147,45,55
5,1,0.6000000000000001,148,55,65
5,1,0.6000000000000001,149,60,75
5,1,0.6000000000000001,150,90,100
5,1,0.6000000000000001,151,45,65
5,1,0.6000000000000001,152,45,45
5,1,0.6000000000000001,153,75,80
5,1,0.6000000000000001,154,45,75
5,1,0.6000000000000001,155,50,65
5,1,0.6000000000000001,156,70,75
5,1,0.6000000000000001,157,55,65
5,1,0.6000000000000001,158,40,50
5,1,0.6000000000000001,159,55,65
5,1,0.6000000000000001,160,80,80
5,1,0.6000000000000001,161,40,65
5,1,0.6000000000000001,162,40,60
5,1,0.6000000000000001,163,60,75
5,1,0.6000000000000001,164,50,70
5,1,0.6000000000000001,165,90,75
5,1,0.6000000000000001,166,55,70
5,1,0.6000000000000001,167,80,70
5,1,0.6000000000000001,168,75,75
5,1,0.6000000000000001,169,60,80
5,1,0.6000000000000001,170,50,70
5,1,0.6000000000000001,171,95,85
5,1,0.6000000000000001,172,60,65
5,1,0.6000000000000001,173,80,75
5,1,0.6000000000000001,174,60,75
5,1,0.6000000000000001,175,40,50
5,1,0.6000000000000001,176,65,60
5,1,0.6000000000000001,177,55,65
5,1,0.6000000000000001,178,60,85
5,1,0.6000000000000001,179,70,80
5,1,0.6000000000000001,180,60,50
5,1,0.6000000000000001,181,65,45
5,1,0.6000000000000001,182,50,65
5,1,0.6000000000000001,183,70,75
5,1,0.6000000000000001,184,70,60
5,1,0.6000000000000001,185,45,60
5,1,0.6000000000000001,186,45,65
5,1,0.6000000000000001,187,75,85
5,1,0.6000000000000001,188,45,70
5,1,0.6000000000000001,189,65,70
5,1,0.6000000000000001,190,65,70
5,1,0.6000000000000001,191,35,40
5,1,0.6000000000000001,192,45,50
5,1,0.6000000000000001,193,40,55
5,1,0.6000000000000001,194,65,55
5,1,0.6000000000000001,195,65,75
5,1,0.6000000000000001,196,60,90
5,1,0.6000000000000001,197,60,70
5,1,0.6000000000000001,198,70,70
5,1,0.6000000000000001,199,60,80
5,1,0.6000000000000001,200,60,75
5,1,0.8,1,50,65
5,1,0.8,2,60,75
5,1,0.8,3,40,50
5,1,0.8,4,65,110
5,1,0.8,5,50,65
5,1,0.8,6,55,65
5,1,0.8,7,70,75
5,1,0.8,8,80,115
5,1,0.8,9,70,80
5,1,0.8,10,60,55
5,1,0.8,11,45,70
5,1,0.8,12,40,55
5,1,0.8,13,60,60
5,1,0.8,14,25,45
5,1,0.8,15,65,90
5,1,0.8,16,35,45
5,1,0.8,17,40,45
5,1,0.8,18,45,50
5,1,0.8,19,70,100
5,1,0.8,20,75,90
5,1,0.8,21,45,50
5,1,0.8,22,45,60
5,1,0.8,23,60,60
5,1,0.8,24,80,75
5,1,0.8,25,75,90
5,1,0.8,26,45,50
5,1,0.8,27,55,65
5,1,0.8,28,65,70
5,1,0.8,29,45,65
5,1,0.8,30,55,70
5,1,0.8,31,50,70
5,1,0.8,32,45,50
5,1,0.8,33,90,80
5,1,0.8,34,80,80
5,1,0.8,35,80,90
5,1,0.8,36,80,55
5,1,0.8,37,45,65
5,1,0.8,38,50,85
5,1,0.8,39,60,70
5,1,0.8,40,70,80
5,1,0.8,41,65,80
5,1,0.8,42,45,60
5,1,0.8,43,40,50
5,1,0.8,44,35,50
5,1,0.8,45,75,65
5,1,0.8,46,60,65
5,1,0.8,47,40,70
5,1,0.8,48,55,70
5,1,0.8,49,60,80
5,1,0.8,50,50,60
5,1,0.8,51,70,85
5,1,0.8,52,55,75
5,1,0.8,53,45,55
5,1,0.8,54,90,80
5,1,0.8,55,60,70
5,1,0.8,56,50,60
5,1,0.8,57,35,55
5,1,0.8,58,55,75
5,1,0.8,59,65,75
5,1,0.8,60,60,75
5,1,0.8,61,40,60
5,1,0.8,62,120,110
5,1,0.8,63,75,60
5,1,0.8,64,50,70
5,1,0.8,65,80,75
5,1,0.8,66,80,85
5,1,0.8,67,65,80
5,1,0.8,68,45,65
5,1,0.8,69,65,85
5,1,0.8,70,70,90
5,1,0.8,71,60,75
5,1,0.8,72,35,60
5,1,0.8,73,70,70
5,1,0.8,74,50,55
5,1,0.8,75,75,95
5,1,0.8,76,40,55
5,1,0.8,77,80,95
5,1,0.8,78,55,65
5,1,0.8,79,55,75
5,1,0.8,80,55,70
5,1,0.8,81,60,65
5,1,0.8,82,35,50
5,1,0.8,83,80,85
5,1,0.8,84,75,105
5,1,0.8,85,55,70
5,1,0.8,86,70,80
5,1,0.8,87,75,75
5,1,0.8,88,45,55
5,1,0.8,89,35,55
5,1,0.8,90,50,65
5,1,0.8,91,40,55
5,1,0.8,92,50,60
5,1,0.8,93,70,70
5,1,0.8,94,75,85
5,1,0.8,95,60,75
5,1,0.8,96,50,75
5,1,0.8,97,65,70
5,1,0.8,98,55,75
5,1,0.8,99,55,70
5,1,0.8,100,55,70
5,1,0.8,101,65,110
5,1,0.8,102,65,65
5,1,0.8,103,60,60
5,1,0.8,104,55,75
5,1,0.8,105,45,65
5,1,0.8,106,50,65
5,1,0.8,107,45,55
5,1,0.8,108,40,50
5,1,0.8,109,50,70
5,1,0.8,110,40,45
5,1,0.8,111,55,70
5,1,0.8,112,60,85
5,1,0.8,113,95,110
5,1,0.8,114,75,85
5,1,0.8,115,80,95
5,1,0.8,116,45,60
5,1,0.8,117,85,90
5,1,0.8,118,70,80
5,1,0.8,119,55,65
5,1,0.8,120,50,60
5,1,0.8,121,55,75
5,1,0.8,122,50,60
5,1,0.8,123,70,90
5,1,0.8,124,65,65
5,1,0.8,125,55,80
5,1,0.8,126,65,80
5,1,0.8,127,60,65
5,1,0.8,128,75,75
5,1,0.8,129,70,75
5,1,0.8,130,65,80
5,1,0.8,131,65,65
5,1,0.8,132,45,60
5,1,0.8,133,45,65
5,1,0.8,134,55,70
5,1,0.8,135,85,80
5,1,0.8,136,65,90
5,1,0.8,137,50,80
5,1,0.8,138,55,60
5,1,0.8,139,60,65
5,1,0.8,140,60,60
5,1,0.8,141,60,75
5,1,0.8,142,40,60
5,1,0.8,143,75,90
5,1,0.8,144,40,65
5,1,0.8,145,80,70
5,1,0.8,146,70,80
5,1,0.8,147,45,60
5,1,0.8,148,55,65
5,1,0.8,149,80,70
5,1,0.8,150,90,70
5,1,0.8,151,40,50
5,1,0.8,152,45,50
5,1,0.8,153,70,80
5,1,0.8,154,45,60
5,1,0.8,155,60,65
5,1,0.8,156,65,70
5,1,0.8,157,55,60
5,1,0.8,158,40,45
5,1,0.8,159,65,80
5,1,0.8,160,60,65
5,1,0.8,161,55,55
5,1,0.8,162,50,70
5,1,0.8,163,60,70
5,1,0.8,164,65,80
5,1,0.8,165,75,70
5,1,0.8,166,60,75
5,1,0.8,167,65,65
5,1,0.8,168,85,85
5,1,0.8,169,75,75
5,1,0.8,170,45,50
5,1,0.8,171,90,85
5,1,0.8,172,60,70
5,1,0.8,173,70,70
5,1,0.8,174,65,70
5,1,0.8,175,35,60
5,1,0.8,176,55,70
5,1,0.8,177,65,65
5,1,0.8,178,70,80
5,1,0.8,179,70,70
5,1,0.8,180,50,60
5,1,0.8,181,55,50
5,1,0.8,182,40,60
5,1,0.8,183,65,70
5,1,0.8,184,55,60
5,1,0.8,185,50,60
5,1,0.8,186,45,55
5,1,0.8,187,75,95
5,1,0.8,188,45,60
5,1,0.8,189,55,70
5,1,0.8,190,80,90
5,1,0.8,191,35,45
5,1,0.8,192,60,50
5,1,0.8,193,30,55
5,1,0.8,194,55,55
5,1,0.8,195,55,75
5,1,0.8,196,65,85
5,1,0.8,197,55,65
5,1,0.8,198,60,60
5,1,0.8,199,50,75
5,1,0.8,200,70,85
5,1,1,1,65,60
5,1,1,2,65,70
5,1,1,3,40,55
5,1,1,4,75,85
